Canillo,AD100,42.5833,1.6667
Encamp,AD200,42.5333,1.6333
Ordino,AD300,42.6,1.55
La Massana,AD400,42.5667,1.4833
Andorra la Vella,AD500,42.5,1.5
Sant Julià de Lòria,AD600,42.4667,1.5
Escaldes-Engordany,AD700,42.5,1.5667
