Klenovec,980 55,48.5956,19.8907
Rimavská Píla,980 61,48.6491,19.9437
Hnúšťa,981 01,48.5726,19.954
Barca,982 51,48.3745,20.2303
Ratkovská Suchá,982 67,48.5795,20.0693
Veľké Straciny,990 01,48.1969,19.3978
Šuľa,991 01,48.3305,19.4
Bukovec,991 02,48.2333,19.4
Dolné Strháre,991 03,48.2485,19.3937
Nová Ves,991 05,48.1694,19.3662
Kováčovce,991 06,48.094,19.4579
Slovenské Ďarmoty,991 07,48.1135,19.2782
Malá Čalomija,991 08,48.0845,19.2322
Koláre,991 09,48.0692,19.2006
Kleňany,991 10,48.1174,19.0739
Kosihy nad Ipľom,991 11,48.0769,19.1744
Závada,991 21,48.2912,19.4879
Bušince,991 22,48.1746,19.5012
Veľké Zlievce,991 23,48.1997,19.4558
Dolné Plachtince,991 24,48.2,19.31
Kosihovce,991 25,48.1817,19.2011
Nenince,991 26,48.1464,19.2596
Seľany,991 27,48.1567,19.1897
Dolinka,991 28,48.0891,19.1532
Dačov Lom,991 35,48.3225,19.2499
Čelovce,991 41,48.1832,19.1433
Hrušov,991 42,48.1539,19.091
Modrý Kameň,992 01,48.2413,19.3349
Kráľová,960 01,48.4922,19.1823
Zvolenská Slatina,962 01,48.5635,19.2599
Lieskovec,962 21,48.5729,19.1925
Očová,962 23,48.6004,19.2884
Lukavica,962 31,48.6421,19.2091
Budča,962 33,48.5738,19.0694
Kašova Lehôtka,962 34,48.6176,19.0347
Kováčová,962 37,48.6015,19.1025
Dubové,962 61,48.5044,19.0461
Bzovská Lehôtka,962 62,48.4141,19.1328
Lažteky,962 63,48.4137,19.2234
Hronská Breznica,966 11,48.5678,18.997
Veľká Lehota,966 41,48.4608,18.5607
Malá Lehota,966 42,48.4964,18.5673
Rudno nad Hronom,966 51,48.4269,18.6857
Orovnica,966 52,48.3882,18.5945
Psiare,966 53,48.3289,18.5544
Hodruša - Hámre,966 61,48.4529,18.7625
Banská Hodruša,966 63,48.4667,18.8167
Župkov,966 71,48.5254,18.6297
Veľké Pole,966 74,48.5407,18.5652
Ostrý Grúň,966 77,48.569,18.664
Hrabičov,966 78,48.534,18.6661
Revištské Podzámčie,966 81,48.522,18.72
Štále,968 01,48.418,18.6134
Vieska,965 01,48.5833,18.8833
Lehôtka pod Brehmi,966 01,48.5522,18.7567
Vyhne,966 02,48.5057,18.8014
Sklené Teplice,966 03,48.5285,18.8622
Horná Ždaňa,966 04,48.5689,18.7501
Dolná Trnávka,966 21,48.5604,18.7883
Slaská,966 22,48.6585,18.8371
Lovčica - Trubín,966 23,48.6175,18.7902
Janova Lehota,966 24,48.655,18.7837
Nevoľné,967 01,48.6708,18.9439
Banská Bystrica,974 04,48.7395,19.1535
Banská Bystrica,974 09,48.7395,19.1535
Lučenec,984 03,48.3325,19.6671
Podunajské Biskupice,821 06,48.1325,17.2096
Vrakuňa,821 07,48.1383,17.2087
Vajnory,831 07,48.2056,17.2076
Lamač,841 03,48.193,17.0508
Záhorská Bystrica,841 06,48.2411,17.0382
Devín,841 10,48.1744,16.9842
Jarovce,851 10,48.065,17.113
Stupava,900 31,48.2747,17.0317
Borinka,900 32,48.2621,17.0858
Marianka,900 33,48.249,17.064
Zohor,900 51,48.3167,16.9833
Kuchyňa,900 52,48.406,17.1573
Pernek,900 53,48.3669,17.1442
Jablonové,900 54,48.3475,17.0995
Lozorno,900 55,48.3336,17.0432
Gajary,900 61,48.4667,16.9333
Kostolište,900 62,48.45,16.9833
Jakubov,900 63,48.4167,16.9333
Suchohrad,900 64,48.4,16.8667
Záhorská Ves,900 65,48.3833,16.85
Vysoká pri Morave,900 66,48.3294,16.9119
Láb,900 67,48.3667,16.9833
Plavecký Štvrtok,900 68,48.3751,16.9986
Záhorie,901 01,48.4273,17.009
Plavecký Mikuláš,906 35,48.5089,17.3047
Plavecké Podhradie,906 36,48.486,17.2573
Sološnica,906 37,48.4652,17.2307
Rohožník,906 38,48.4568,17.1676
Závod,908 72,48.5449,17.0303
Veľké Leváre,908 73,48.504,17.0036
Malé Leváre,908 74,48.5,16.9833
Studienka,908 75,48.5265,17.1373
Piesok,900 01,48.3833,17.2754
Svätý Jur,900 21,48.2522,17.2154
Viničné,900 23,48.2719,17.3023
Slovenský Grob,900 26,48.2576,17.2743
Šenkvice,900 81,48.2982,17.3496
Báhoň,900 84,48.3094,17.4452
Vištuk,900 85,48.3334,17.3994
Budmerice,900 86,48.3576,17.4071
Doľany,900 88,48.4161,17.3757
Červený Kameň,900 89,48.395,17.3475
Dubová,900 90,48.3668,17.3397
Limbach,900 91,48.2897,17.2234
Vinosady,902 01,48.2736,17.2484
Myslenice,902 03,48.2736,17.2484
Veľký Biel,900 24,48.2133,17.3608
Chorvátsky Grob,900 25,48.2279,17.2909
Bernolákovo,900 27,48.2007,17.3019
Ivanka pri Dunaji,900 28,48.1867,17.2554
Nová Dedinka,900 29,48.1841,17.3542
Rovinka,900 41,48.0978,17.2363
Miloslavov,900 42,48.1059,17.3
Kalinkovo,900 43,48.0598,17.2535
Vlky,900 44,48.1424,17.354
Malinovo,900 45,48.1545,17.2968
Studené,900 46,48.142,17.2709
Kráľová pri Senci,900 50,48.3541,17.0855
Blatné,900 82,48.2666,17.4192
Čataj,900 83,48.2705,17.4787
Hurbanova Ves,903 01,48.1529,17.4414
Hrubá Borša,925 23,48.1813,17.4827
Reca (ostatné čísla),925 26,48.197,17.5562
Bratislava,811 01,48.1482,17.1067
Bratislava,811 02,48.1482,17.1067
Bratislava,811 03,48.1482,17.1067
Bratislava,811 04,48.1482,17.1067
Bratislava,811 05,48.1482,17.1067
Bratislava,811 06,48.1482,17.1067
Bratislava,811 07,48.1482,17.1067
Bratislava,811 08,48.1482,17.1067
Bratislava,811 09,48.1482,17.1067
Bratislava,820 01,48.1482,17.1067
Bratislava,821 01,48.1482,17.1067
Bratislava,821 02,48.1482,17.1067
Bratislava,821 03,48.1482,17.1067
Bratislava,821 04,48.1482,17.1067
Bratislava,821 05,48.1482,17.1067
Bratislava,821 08,48.1482,17.1067
Bratislava,821 09,48.1482,17.1067
Bratislava,830 00,48.1482,17.1067
Bratislava,830 05,48.1482,17.1067
Bratislava,830 06,48.1482,17.1067
Bratislava,830 07,48.1482,17.1067
Bratislava,831 01,48.1482,17.1067
Bratislava,831 02,48.1482,17.1067
Bratislava,831 03,48.1482,17.1067
Bratislava,831 04,48.1482,17.1067
Bratislava,831 06,48.1482,17.1067
Bratislava,831 51,48.1482,17.1067
Bratislava,831 52,48.1482,17.1067
Bratislava,831 53,48.1482,17.1067
Bratislava,831 54,48.1482,17.1067
Bratislava,831 55,48.1482,17.1067
Bratislava,840 02,48.1482,17.1067
Bratislava,840 08,48.1482,17.1067
Bratislava,840 09,48.1482,17.1067
Bratislava,841 01,48.1482,17.1067
Bratislava,841 02,48.1482,17.1067
Bratislava,841 04,48.1482,17.1067
Bratislava,841 05,48.1482,17.1067
Bratislava,841 07,48.1482,17.1067
Bratislava,841 08,48.1482,17.1067
Bratislava,850 00,48.1482,17.1067
Bratislava,850 09,48.1482,17.1067
Bratislava,851 01,48.1482,17.1067
Bratislava,851 02,48.1482,17.1067
Bratislava,851 03,48.1482,17.1067
Bratislava,851 04,48.1482,17.1067
Bratislava,851 05,48.1482,17.1067
Bratislava,851 06,48.1482,17.1067
Bratislava,851 07,48.1482,17.1067
Zahájnica,053 33,48.8199,20.6072
Švedlár,053 34,48.8134,20.7138
Kluknava,053 51,48.9244,20.9414
Margecany,055 01,48.8924,21.012
Veľký Folkmar,055 51,48.8561,21.0138
Kojšov,055 52,48.8218,20.9877
Jaklovce,055 61,48.8717,20.988
Prakovce,055 62,48.8159,20.8961
Helcmanovce,055 63,48.8307,20.8677
Mníšek nad Hnilcom,055 64,48.8041,20.8048
Smolnícka Huta,055 65,48.7452,20.7736
Smolník,055 66,48.7294,20.7377
Žakarovce,055 71,48.8786,20.9241
Gelnica,056 01,48.8558,20.9371
Staré Mesto,040 01,48.7396,21.2481
Ťahanovce,040 13,48.7576,21.2576
Pereš,040 11,48.6898,21.1932
Šaca,040 15,48.6335,21.1694
Myslava,040 16,48.7095,21.2031
Železiarne,044 54,48.5797,21.2299
Košická Nová Ves,040 14,48.7334,21.2973
Šebastovce,040 17,48.6544,21.2677
Krásna,040 18,48.67,21.3175
Drienovec,044 01,48.6103,20.9475
Turnianska Nová Ves,044 02,48.5781,20.8898
Peder,044 05,48.5782,20.9506
Geča,044 10,48.6279,21.3099
Trstené pri Hornáde,044 11,48.5755,21.3343
Nižný Klátov,044 12,48.7292,21.142
Kokšov - Bakša,044 13,48.6455,21.324
Geča č. 107-110,044 14,48.5993,21.315
Nižná Myšľa,044 15,48.6239,21.3651
Nižný Čaj,044 16,48.6659,21.3969
Nový Salaš,044 17,48.6113,21.473
Kalša,044 18,48.6142,21.5236
Olšovany,044 19,48.7069,21.4071
Malá Ida,044 20,48.6748,21.1679
Šemša,044 21,48.6762,21.1137
Rudník,044 23,48.6946,21.0097
Poproč,044 24,48.7117,20.9752
Medzev,044 25,48.7004,20.8937
Štós - kúpele,044 26,48.7211,20.7912
Malá Vieska,044 31,48.8055,21.245
Malá Lodina,044 32,48.878,21.1333
Byster,044 41,48.7085,21.3521
Beniakovce,044 42,48.7682,21.3162
Budimír,044 43,48.7995,21.3016
Nová Polhora,044 44,48.8103,21.3413
Vyšná Kamenica,044 45,48.7785,21.4856
Mudrovce,044 47,48.8281,21.4494
Komárovce,044 55,48.5741,21.1204
Grajciar,044 57,48.6066,21.2388
Kechnec,044 58,48.5504,21.264
Zlatá Idka,044 61,48.7534,21.0047
Opátka,044 65,48.7879,21.058
Seleška,044 71,48.6215,21.0618
Rešica,044 73,48.5425,21.04
Perín,044 74,48.5345,21.1883
Veľká Lodina,044 81,48.8453,21.2201
Moldava nad Bodvou,045 01,48.6143,20.9996
Žabany,071 01,48.763,21.877
Krásnovce,072 01,48.7211,21.8842
Tušice,072 02,48.7268,21.7507
Rakovec nad Ondavou,072 03,48.7687,21.7827
Bánovce nad Ondavou,072 04,48.6832,21.8124
Ložín,072 05,48.6596,21.8352
Malčice,072 06,48.5779,21.8524
Jastrabie pri Michal,072 11,48.711,22.0109
Zemplínska Široká,072 13,48.647,22.0004
Pavlovce nad Uhom,072 14,48.6109,22.069
Komanica,072 15,48.646,21.8927
Ridzina,072 16,48.6691,21.8862
Slavkovce,072 17,48.6023,21.9215
Nacina Ves,072 21,48.8189,21.8546
Pláne,072 22,48.8586,21.8167
Zbudza,072 23,48.8144,21.8932
Trnava pri Laborci,072 31,48.8179,21.9319
Kusín,072 32,48.8158,22.0627
Závadka,072 33,48.7661,22.0664
Hažín,072 34,48.7523,22.0194
Zemplínska Šírava,072 36,48.8107,22.0149
Sliepkovce,072 37,48.6726,21.9462
Bajany,072 54,48.6026,22.1088
Čičarovce,076 71,48.54,22.0272
Vojany,076 72,48.568,21.9896
Drahňov,076 74,48.5932,21.9659
Kucany,076 75,48.5324,21.8678
Veľké Slemence,076 77,48.5091,22.1402
Krišovská Liesková,079 01,48.5726,22.0737
Rudná,048 01,48.6578,20.4894
Silická Brezová,049 11,48.5323,20.486
Čoltovo,049 12,48.495,20.3754
Betliar,049 21,48.7027,20.5081
Gemerská Poloma,049 22,48.7572,20.3923
Nižnoslanská Baňa,049 23,48.7276,20.4041
Vlachovo,049 24,48.7725,20.416
Dobšiná,049 25,48.8207,20.3699
Rejdová,049 26,48.7904,20.2861
Rakovnica,049 31,48.6564,20.4608
Honce,049 32,48.6678,20.4052
Markuška,049 34,48.7284,20.3262
Koceľovce,049 35,48.7098,20.3438
Rochovce,049 36,48.7024,20.3013
Krásnohor. Podhradie,049 41,48.682,20.6121
Bôrka,049 42,48.6324,20.7645
Jablonov nad Turňou,049 43,48.5939,20.6745
Hrhov,049 44,48.6063,20.7507
Krásnohor. Dlhá Lúka,049 45,48.631,20.5497
Brzotín,049 51,48.631,20.4957
Silica,049 52,48.5555,20.5221
Dlhá Ves,049 55,48.4949,20.439
Dobšin. Ľad. Jaskyňa,049 71,48.8712,20.3384
Dedinky,049 73,48.8672,20.3795
Gemerská Panica,980 46,48.4726,20.3504
Vyšná Rybnica,072 41,48.8221,22.1773
Úbrež,072 42,48.7863,22.1325
Vyšné Revištia,072 43,48.7333,22.1
Blatné Remety,072 44,48.7081,22.1041
Sejkov,072 51,48.6818,22.2276
Tašuľa,072 52,48.6595,22.1712
Záhor,072 53,48.6249,22.205
Svätuš,072 55,48.6846,22.1413
Porúbka,072 61,48.7322,22.2654
Koromľa,072 62,48.7159,22.2932
Koňuš,072 63,48.7763,22.2691
Ruská Bystrá,072 64,48.8557,22.2962
Hlivištia,073 01,48.8086,22.2206
Teplička,052 01,48.9092,20.5897
Harichovce,053 01,49.0033,20.7471
Iliašovce,053 11,48.9545,20.5234
Arnutovce,053 13,48.9789,20.4946
Betlanovce,053 15,48.9756,20.4086
Matejovce nad Hornádom,053 21,48.92,20.6177
Danišovce,053 22,48.9337,20.6346
Rudňany,053 23,48.8816,20.6801
Novoveská Huta,053 31,48.8312,20.6139
Ráztoky,053 32,48.8595,20.5531
Slovinky,053 40,48.881,20.837
Kolinovce,053 42,48.9282,20.8524
Slatvina,053 61,48.8953,20.8594
Bystrany,053 62,48.9487,20.7598
Spišský Hrušov,053 63,48.9475,20.7059
Delava,053 75,48.8405,20.5052
Rakovec,053 76,48.8586,20.4107
Nový Ruskov,075 01,48.6327,21.6988
Zemplínske Hradište,076 01,48.5836,21.7372
Zemplínsky Branč,076 02,48.5434,21.7202
Hraň,076 03,48.545,21.7847
Zemplínske Jastrabie,076 05,48.475,21.7878
Slivník,076 12,48.5999,21.5566
Byšta,076 13,48.5307,21.5388
Michaľany,076 14,48.5159,21.6234
Veľaty,076 15,48.5241,21.6605
Zemplínska Nová Ves,076 16,48.5684,21.6655
Čeľovce,076 17,48.6022,21.628
Hriadky,076 22,48.6991,21.7089
Viničky,076 31,48.3988,21.7447
