Luníkov,273 21,50.25,14.1667
Kmetiněves,273 22,50.3167,14.1667
Černuc,273 23,50.3,14.2
Velvary,273 24,50.2833,14.25
Podlešín,273 25,50.2167,14.1667
Olovnice,273 26,50.2333,14.25
Otvovice,273 27,50.2167,14.2667
Blevice,273 28,50.2167,14.2333
Koleč,273 29,50.2,14.2333
Cvrčovice,273 41,50.1833,14.15
Stehelčeves,273 42,50.1667,14.2
Buštěhrad,273 43,50.15,14.1833
Netřeby,273 45,50.1333,14.15
Braškov,273 51,50.1,14.1
Běloky,273 53,50.1333,14.2333
Lidice,273 54,50.1333,14.2
Velká Dobrá,273 61,50.1,14.0667
Družec,273 62,50.1,14.05
Bratronice,273 63,50.0667,14.0167
Doksy,273 64,50.1167,14.05
Páleč,273 71,50.3167,14.05
Budenice,273 72,50.3167,14.1
Vraný,273 73,50.3333,14.0167
Hořešovice,273 74,50.2667,13.9667
Kvílice,273 75,50.2667,14.0
Hřešice,273 76,50.2333,13.9333
Čanovice,273 77,50.2167,13.9833
Jedomělice,273 78,50.2333,13.9667
Byseň,273 79,50.2333,14.0333
Dolín,274 01,50.25,14.1167
Tuklaty,250 82,50.0833,14.7667
Jestřabí Lhota,280 02,50.0833,15.2667
Velim,281 01,50.0589,15.1011
Cerhenice,281 02,50.0833,15.0833
Radim,281 03,50.0833,15.0333
Plaňany,281 04,50.0489,15.0269
Vitice,281 06,50.0333,14.9167
Svojšice,281 07,50.0167,15.05
Červené Pečky,281 21,49.9833,15.2167
Bašta,281 23,50.0167,15.3
Konárovice,281 25,50.0386,15.2858
Kundratice,281 26,50.1,15.4167
Krakovany,281 27,50.0656,15.3719
Radovesnice II,281 28,50.0738,15.3635
Žiželice,281 29,50.1333,15.395
Ohaře,281 30,50.1,15.3
Ratboř,281 41,49.9833,15.15
Bečváry,281 43,49.95,15.0833
Doubravčany,281 44,49.9667,15.0
Dolní Kruty,281 46,49.9167,14.95
Velký Osek,281 51,50.095,15.1942
Kouřim,281 61,50.0,14.9833
Oleška,281 62,49.9667,14.9167
Černé Voděrady,281 63,49.95,14.8167
Jevany,281 66,49.9667,14.8167
Stříbrná Skalice,281 67,49.9,14.85
Rostoklaty,281 71,50.0667,14.8
Horka,281 72,50.3333,14.85
Břežany II,282 01,50.0632,14.864
Červený Hrádek,285 04,49.95,15.1
Dobřichov,289 11,50.0833,15.0167
Poříčany,289 14,50.1,14.9333
Doubrava-Karlov,284 01,49.9107,15.2359
Sedlec,284 03,49.9667,15.2833
Kaňk,284 04,49.9833,15.2667
Miskovice,285 01,49.95,15.2
Suchdol,285 02,49.95,15.1667
Jindice,285 03,49.9167,15.0833
Rataje nad Sázavou,285 07,49.8333,14.9833
Čestín,285 10,49.8167,15.1
Nepoměřice,285 11,49.8833,15.15
Zbraslavice,285 21,49.8167,15.1833
Chabeřice,285 22,49.75,15.0667
Vlastějovice,285 23,49.7333,15.2
Bohdaneč,285 25,49.7833,15.2333
Ovčáry,285 31,50.0611,15.24
Hlízov,285 32,49.9833,15.3
Církvice,285 33,49.95,15.3333
Malešov,285 41,49.9167,15.2333
Červené Janovice,285 42,49.8333,15.25
Paběnice,285 43,49.85,15.3
Třebonín,285 44,49.8667,15.3167
Kluky,285 45,49.9,15.3167
Hájek,285 46,49.6833,15.7167
Křesetice,285 47,49.9167,15.2667
Žleby,285 61,49.9,15.4833
Hostovlice,285 62,49.8667,15.4667
Tupadly,285 63,49.8667,15.4
Vlkaneč,285 64,49.8,15.4
Zbýšov,285 65,49.8167,15.35
Dolní Bučice,285 71,49.9333,15.4667
Bílé Podolí,285 72,49.95,15.4833
Horušice,285 73,50.0,15.4333
Záboří nad Labem,285 74,50.0233,15.3522
Žehušice,285 75,49.9667,15.4167
Chotusice,285 76,49.95,15.4
Zaříčany,286 01,49.9667,15.4667
Chlístovice,384 01,49.0,14.05
Hořín,276 01,50.35,14.4667
Dolní Beřkovice,277 01,50.4,14.45
Křivenice,277 03,50.4167,14.4333
Cítov,277 04,50.3667,14.4
Jeviněves,277 05,50.35,14.3333
Chramostek,277 06,50.3167,14.4
Vraňany,277 07,50.3167,14.3667
Ledčice,277 08,50.3333,14.3
Byškovice,277 11,50.25,14.5
Kostelec nad Labem,277 13,50.2333,14.6
Dřísy,277 14,50.25,14.65
Chrást,277 15,50.2667,14.5667
Všetaty,277 16,50.2833,14.6
Dolní Zimoř,277 21,50.4333,14.5
Březinka,277 23,50.45,14.55
Bosyně,277 24,50.4167,14.55
Lhotka,277 31,50.3667,14.55
Čečelice,277 32,50.3,14.6167
Živonín,277 33,50.3833,14.6333
Jenichov,277 34,50.3833,14.5833
Ostrý,277 35,50.4167,14.7
Skramouš,277 36,50.45,14.6667
Chorušice,277 37,50.4,14.6667
Mělnické Vtelno,277 38,50.35,14.7
Kly,277 41,50.3167,14.5
Dušníky,277 42,50.3,14.4667
Chlumín,277 43,50.2833,14.45
Hostín u Vojkovic,277 44,50.3056,14.3667
Dřínov,277 45,50.2833,14.4
Veltrusy,277 46,50.2667,14.3333
Hleďsebe 1.díl,277 51,50.2708,14.3042
Vepřek,277 52,50.3167,14.3167
Chvatěruby,278 01,50.2333,14.35
Čejetičky,293 01,50.4,14.9
Bradlec,293 06,50.45,14.9167
Debř,293 07,50.45,14.8833
Bakov nad Jizerou,294 01,50.4833,14.9333
Branžež,294 02,50.5,15.05
Obruby,294 03,50.4667,15.0833
Dobšín,294 04,50.4833,15.1167
Dlouhá Lhota,294 05,50.4167,15.05
Sukorady,294 06,50.4333,15.0333
Doubrava,294 11,50.55,15.0667
Skokovy,294 12,50.5389,15.0833
Chocnějovice,294 13,50.5833,14.9667
Jivina,294 14,50.55,14.95
Klášter Hradiště nad Jizerou,294 15,50.5333,14.95
Bělá pod Bezdězem,294 21,50.5,14.8
Čistá,294 23,50.4833,14.85
Březovice,294 24,50.4667,14.7333
Březinka,294 25,50.4833,14.7833
Skalsko,294 26,50.4333,14.75
Velké Všelisy,294 27,50.4349,14.7575
Chotětov,294 28,50.3333,14.8
Nemyslovice,294 29,50.3667,14.7667
Dolní Cetno,294 30,50.4,14.8
Krnsko,294 31,50.3833,14.85
Dobrovice,294 41,50.3667,14.95
Němčice,294 42,50.35,14.9333
Čachovice,294 43,50.2667,14.95
Chudíř,294 45,50.3167,15.0167
Kobylnice,294 46,50.3667,15.05
Ledce,294 47,50.35,15.0833
Domousnice,294 48,50.3833,15.1
Sedlec,294 71,50.3,14.7833
Brodce,294 73,50.3333,14.8667
Podbrahy,294 74,50.2167,14.75
Sojovice,294 75,50.2167,14.7667
Sudovo Hlavno,294 76,50.2667,14.6833
Mečeříž,294 77,50.3,14.7333
Dolní Slivno,294 78,50.3167,14.7333
Kropáčova Vrutice,294 79,50.3333,14.7167
Dneboh,295 01,50.5333,15.0167
Veleliby,288 02,50.2167,15.0167
Velenice,289 01,50.2167,15.2333
Chroustov,289 02,50.2833,15.35
Dlouhopolsko,289 03,50.1667,15.3
Podmoky,289 04,50.2,15.2333
Choťovice,289 05,50.15,15.3167
Sány,289 06,50.1333,15.25
Odřepsy,289 07,50.15,15.1833
Běrunice,289 08,50.1833,15.3333
Sadská,289 12,50.1333,14.9833
Zvěřínek,289 13,50.15,15.0
Bříství,289 15,50.1333,14.8333
Starý Vestec,289 16,50.15,14.85
Semice,289 17,50.1667,14.8667
Hronětice,289 21,50.2,14.95
Lysá nad Labem,289 22,50.2,14.8333
Milovice,289 23,50.2333,14.9
Čilec,289 25,50.2167,14.9833
Čihadla,289 26,50.2333,14.7833
Bobnice,289 31,50.2167,15.05
Oskořínek,289 32,50.25,15.1
Sovenice,289 33,50.2833,15.1
Rožďalovice,289 34,50.3033,15.1694
Košík,289 35,50.3167,15.1333
Mcely,289 36,50.3,15.0833
Patřín,289 37,50.2667,15.0167
Předhradí,289 41,50.1006,15.1458
Choťánky,290 01,50.15,15.1667
Vlkov nad Lesy,503 51,50.2,15.3833
Dřevčice,250 01,50.1667,14.6333
Veleň,250 63,50.1667,14.55
Hovorčovice,250 64,50.1833,14.5167
Sedlec,250 65,50.1833,14.4667
Přemyšlení,250 66,50.1667,14.4333
Větrušice,250 67,50.1833,14.3833
Řež,250 68,50.1667,14.35
Vodochody,250 69,50.2,14.4
Dolínek,250 70,50.2333,14.4333
Předboj,250 72,50.2333,14.4833
Jenštejn,250 73,50.15,14.6
Káraný,250 75,50.1667,14.7333
Nehvízdky,250 81,50.1333,14.75
Zlatá,250 83,50.0417,14.725
Sluštice,250 84,50.05,14.6833
Vyšehořovice,250 87,50.1167,14.7833
Čelákovice,250 88,50.1667,14.7667
Lázně Toušeň,250 89,50.0985,14.7364
Jirny,250 90,50.1167,14.7167
Dehtáry,250 91,50.15,14.6333
Šestajovice,250 92,50.1167,14.6833
Babice,251 01,50.0,14.7167
Tehovec,251 62,49.9833,14.7333
Menčice,251 63,49.95,14.7
Božkov,251 64,49.9333,14.7167
Třemblat,251 65,49.9333,14.7667
Hrusice,251 66,49.9167,14.7333
Ládvec,251 68,49.9275,14.5912
Mokřany,251 69,49.9,14.6333
Jíloviště,252 02,49.9333,14.35
Řitka,252 03,49.9,14.3
Čisovice,252 04,49.8667,14.3167
Hvozdnice,252 05,49.8667,14.3667
Sázava,252 06,49.8833,14.4
Masečín,252 07,49.85,14.3833
Hradišťko,252 09,49.8667,14.4167
Černolice,252 10,49.9167,14.3
Nučice,252 16,50.0167,14.2333
Chýnice,252 17,50.0,14.2667
Úhonice,252 18,50.05,14.1833
Chrášťany,252 19,50.05,14.2667
Zbuzany,252 25,50.0167,14.2833
Roblín,252 26,49.9667,14.25
Černošice,252 28,49.9667,14.3167
Dobřichovice,252 29,49.9333,14.2833
Řevnice,252 30,49.9167,14.25
Všenory,252 31,49.9333,14.3
Dolní Břežany,252 41,49.9667,14.4667
Zdiměřice,252 42,49.9833,14.5333
Rozkoš,252 43,50.0,14.5333
Dolní Jirčany,252 44,49.95,14.5333
Březová,252 45,49.9167,14.4167
Skochovice,252 46,49.9333,14.3833
Dobrovíz,252 61,50.1167,14.2167
Statenice,252 62,50.15,14.3167
Roztoky,252 63,50.1667,14.4
Svrkyně,252 64,50.1667,14.3
Kozinec,252 65,50.2,14.3
Libčice nad Vltavou,252 66,50.2,14.35
Tuchoměřice,252 67,50.1333,14.2833
Číčovice,252 68,50.125,14.2583
Petrov,252 81,49.8833,14.4333
Hostěradice,252 82,49.8667,14.5
Chýně,253 01,50.0667,14.2333
Chotouň,254 01,49.9,14.5167
Senešnice,262 03,49.8333,14.3167
Příbram V-Zdaboř,261 01,49.6913,14.022
Stará Huť,262 02,49.7833,14.2
Nová Ves pod Pleší,262 04,49.8333,14.2833
Velká Lečice,262 05,49.8167,14.3333
Korkyně,262 06,49.7833,14.35
Rosovice,262 11,49.7667,14.1167
Obořiště,262 12,49.75,14.15
Nečín,262 13,49.7,14.2333
Hřiměždice,262 14,49.7,14.2833
Borotice,262 15,49.7333,14.2833
Obecnice,262 21,49.7167,13.95
Hluboš,262 22,49.75,14.0167
Čenkov,262 23,49.7833,14.0
Pičín,262 25,49.75,14.0667
Kamenná,262 31,49.6,14.1333
Pečice,262 32,49.6,14.1167
Bohutín,262 41,49.65,13.95
Rožmitál pod Třemšínem,262 42,49.6,13.8833
Věšín,262 43,49.6167,13.8333
Hvožďany,262 44,49.5333,13.8167
Dublovice,262 51,49.6667,14.3667
Vysoký Chlumec,262 52,49.6167,14.3833
Kuní,262 55,49.5667,14.3167
Plešiště,262 56,49.5993,14.268
